chroma_cens_mean,chroma_cens_std,chroma_cens_var,mel_mean,mel_std,mel_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,rolloff_mean,rolloff_std,rolloff_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,label,label_binary
0.2671816,0.10930387,0.011947337,6.75083,109.3851,11965.1,-8.03157,119.06098,14175.517,-0.35020718,4.159295,17.299734,169.92726116116293,230.93516005713698,53331.048150615476,562.6360837292327,383.77416123145434,147282.6068289063,238.6532738095238,531.5841757433536,282581.73590074066,0.0035497271825396825,0.004299821247447914,1.8488462760004534e-05,-0.015270919,0.22968529,0.052755333,0.0004342858,0.040356178,0.0016286211,-396.99945,63.00116,105.44925,54.700214,60.900684,31.47024,40.1797,20.242666,33.95913,19.132648,23.297916,15.059558,9.16928,10.144892,2.619595,6.8853474,5.0504746,6.036146,5.525727,5.0676956,1.6786512,3.9863658,0.7080523,3.035032,4.050587,3.7866747,0.63948363,0.3472742,0.59127736,0.33124554,0.5370761,0.30634785,0.494989,0.27837977,0.48131213,0.2666594,0.50406355,0.29967815,0.57446444,0.32598042,0.6257405,0.31865424,0.66772527,0.32351047,0.678787,0.33581334,0.6816154,0.35067078,0.6806914,0.36326495,Bronchiolitis,1
0.24938242,0.14540195,0.021141728,3.7292159,75.617744,5718.043,-2.7997606,117.20674,13737.42,-0.08363972,3.3956895,11.530706,243.62417218405065,103.9120642068958,10797.717087738038,742.8376945472783,207.83746376019195,43196.41134226911,245.84573412698413,217.56135769709363,47332.944363002716,0.00651429191468254,0.0022704621411283026,5.154998334296916e-06,-0.00018969155,0.06996308,0.0048948326,-0.0004589417,0.06387204,0.004079637,-389.92096,52.776386,114.07068,41.546852,59.600395,14.566098,29.152122,19.977406,29.348074,11.048188,35.684864,9.048135,29.469576,10.426812,16.620523,8.657883,8.172885,5.999035,6.885556,4.770141,8.462833,5.9053516,9.00075,4.946398,7.055803,3.3736157,0.7712369,0.2069938,0.73855793,0.17672198,0.74332094,0.18981521,0.75067395,0.2022923,0.73690367,0.18374297,0.73666495,0.16711073,0.75573987,0.19956192,0.7468945,0.19298694,0.7334093,0.15783429,0.75735843,0.16327992,0.7688976,0.17740515,0.7872012,0.2099094,Bronchiectasis,1
0.25465003,0.13596573,0.018486682,5.2047644,97.29143,9465.622,-1.4057105,113.32597,12842.776,-0.07666399,3.144675,9.888981,237.28424165824154,141.40610097551803,19995.6853930984,751.4085040400076,243.7930797598037,59435.065738770005,246.71378968253967,346.9331911143686,120362.63909679902,0.006053137400793651,0.0045030248545003615,2.0277232840248e-05,-0.00014885364,0.09772324,0.009549832,-0.00034063423,0.063785225,0.0040685553,-376.53152,54.102684,107.32664,36.496758,60.230038,12.46948,32.802147,16.081131,31.518246,9.812945,36.112778,8.013726,30.346169,8.776942,18.047682,8.067243,9.313771,6.3964467,7.3288074,4.571502,8.670867,4.5175467,9.208768,4.097682,7.3513913,3.1112678,0.71579903,0.23970456,0.65592694,0.19238125,0.6324009,0.17300086,0.6407554,0.19650334,0.65365404,0.1959484,0.7016681,0.189263,0.75455225,0.21087587,0.7507351,0.20745593,0.72224915,0.18066107,0.73106444,0.20800805,0.74088603,0.22053638,0.7482046,0.24666284,Bronchiectasis,1
0.25092486,0.1427237,0.020370055,2.600394,62.507755,3907.2192,-5.8687043,118.798195,14113.011,-0.41756192,3.9701276,15.761913,299.1134087893165,344.4500259327356,118645.82036506225,772.0891714156857,352.3658179385423,124161.66965149793,369.41964285714283,677.8540264808794,459486.08121634077,0.008448040674603174,0.009294311984530332,8.638423526578415e-05,0.00017014588,0.063585654,0.004043136,-0.0003819688,0.04670453,0.0021813132,-397.16107,63.986084,107.54427,51.391872,52.878777,19.027597,25.179611,21.832787,26.283056,13.819928,32.39814,12.2379675,26.065372,12.497949,14.496847,9.674857,7.608113,5.8930583,6.678149,4.1441894,7.4959307,5.725252,7.775689,5.4155545,6.4639983,3.8055546,0.6870092,0.29136634,0.64475673,0.25280318,0.6462746,0.2419358,0.6606478,0.26744688,0.6535045,0.2697057,0.6632804,0.25671613,0.67440706,0.27033085,0.65163106,0.27147162,0.63317287,0.24114914,0.6558127,0.25510022,0.671985,0.26621684,0.6944462,0.29264694,Bronchiectasis,1
0.25107294,0.14246303,0.020295715,3.4055982,69.90923,4887.3013,-3.67039,116.60033,13595.636,-0.18006822,3.7363436,13.960264,274.99426385128373,183.49438103276907,33670.18787059904,780.5130606098523,290.45345300830843,84363.20836444963,339.2857142857143,475.34467877808896,225952.56364264459,0.006339905753968254,0.00360809523615088,1.3018351233134675e-05,6.230643e-05,0.06868358,0.004717434,-0.0007860868,0.05921683,0.0035066332,-388.33115,56.061714,111.576126,44.133698,57.872066,16.533903,28.239956,19.99495,27.584202,11.901663,33.427906,10.175362,27.679146,11.000384,15.851343,8.602658,7.9488635,5.90628,6.732665,4.7304373,8.172425,5.794861,8.711818,4.788084,6.81956,3.1956074,0.7365141,0.19907844,0.7142622,0.1727973,0.72152597,0.18554209,0.7377965,0.21277197,0.73169184,0.18222694,0.744184,0.18381676,0.75558996,0.20962538,0.7286609,0.18206848,0.72837496,0.1724657,0.7562953,0.18106392,0.76394,0.20040417,0.77188224,0.22617464,Bronchiectasis,1
0.24109906,0.15875947,0.025204573,4.110357,86.08852,7411.233,-5.429092,116.54613,13583.0,-0.36187094,3.5067544,12.297327,254.89826148959693,212.81246283477918,45289.14433780427,729.1870801003314,362.20197408086614,131190.27002807643,317.46031746031747,522.8686081479799,273391.58138660574,0.007742745535714286,0.00788955575375211,6.224508999156303e-05,-0.00018306199,0.07901936,0.0062440597,-0.00056123355,0.06095639,0.0037156811,-390.82446,59.708096,101.360504,47.58391,53.349648,20.868677,27.344673,18.42224,27.005127,13.0379095,32.424107,13.425255,26.709496,12.773834,15.030043,9.31656,7.507743,6.04894,6.659871,5.208552,8.062357,6.487463,8.343865,5.421034,6.448866,3.757666,0.6882189,0.2867262,0.6551894,0.26040542,0.6709291,0.26545358,0.6906662,0.28322393,0.6747541,0.26325253,0.6630127,0.26090077,0.6658715,0.28094852,0.64455,0.27674428,0.6359446,0.25905073,0.67287725,0.268658,0.69249946,0.2752803,0.71050894,0.2950348,Bronchiectasis,1
0.24843906,0.14700806,0.02161137,3.1496155,65.681244,4314.0254,-4.8176217,115.524765,13345.972,-0.4896528,4.868127,23.69866,307.02701570152817,249.2231947920554,62112.2008223588,800.1234139800184,400.6458726968728,160517.1153090388,446.3045634920635,670.8764151716317,450075.16443353955,0.009246341765873016,0.008512306668254067,7.245936481440266e-05,-0.00011244716,0.07037374,0.004952463,-0.0010572596,0.052895762,0.0027979615,-383.403,70.300964,108.733086,49.33925,53.260418,19.436491,25.687206,20.693003,25.352287,12.621149,30.55645,11.128275,24.76552,11.15522,14.353156,8.435721,7.8736,5.978267,6.941277,4.687198,8.063967,5.9607716,8.471917,5.2573013,6.7149997,3.481074,0.697048,0.2570203,0.6505781,0.2327868,0.64339626,0.23942493,0.6614272,0.25756127,0.6561788,0.2372804,0.6745269,0.23821755,0.6810096,0.25661486,0.6624938,0.22661635,0.68592775,0.22744083,0.7167394,0.24844588,0.7241669,0.26428503,0.74164104,0.28341022,Bronchiectasis,1
0.24176762,0.15773952,0.024881754,4.6213717,100.35876,10071.88,-2.2877414,113.69553,12926.674,-0.100158714,3.163503,10.007751,241.93028517847762,142.99403463961468,20447.293942515324,755.5619907837222,243.27494269041867,59182.69774102649,251.922123015873,351.42701107767294,123500.94411498687,0.006735181051587302,0.005492778232811577,3.0170612714848663e-05,-7.017076e-06,0.08526091,0.007269423,-0.00070101203,0.06456888,0.00416914,-380.13074,52.97758,100.14688,36.94129,59.096878,13.297964,34.853615,16.610483,32.093365,10.655472,35.30191,7.842501,29.697878,8.616659,18.130182,7.648188,9.074981,6.2531433,6.777577,4.9372244,8.364241,5.0993843,9.418863,4.3063884,7.43371,3.1408546,0.7112728,0.21937205,0.68979025,0.18483172,0.6923925,0.20031965,0.71003264,0.22449225,0.70498216,0.18734415,0.7020659,0.18458487,0.718495,0.2273416,0.7037005,0.21212973,0.69398606,0.1940836,0.7195627,0.20042211,0.7384417,0.20829108,0.744736,0.24453057,Bronchiectasis,1
0.25314662,0.1387448,0.019250121,5.406072,97.32809,9472.757,-2.1291096,115.46164,13331.391,-0.07655853,2.7209764,7.4037127,270.642543523766,201.9089348730729,40767.21798157879,824.022664849189,311.3624283985733,96946.56181825668,305.8655753968254,500.09209401543467,250092.10249674236,0.006859188988095238,0.003894537495702068,1.5167422305429334e-05,-6.601596e-05,0.08878805,0.007883317,0.0004779755,0.07836454,0.0061410014,-385.90662,48.76836,110.228676,24.762438,61.267204,13.103792,33.31721,8.898676,31.612726,8.232951,36.113003,9.656604,30.050823,8.822516,16.832117,7.2250037,7.8004165,5.3740835,6.3794374,4.036621,8.133841,4.777794,9.002545,4.5378976,7.490179,3.4923196,0.75245893,0.21912554,0.6851741,0.18732703,0.6680425,0.18961444,0.6725866,0.22546805,0.6458247,0.2111603,0.6330137,0.20173448,0.66972363,0.24729256,0.67543197,0.23219196,0.69238615,0.1940043,0.7451233,0.19578704,0.7739565,0.17767867,0.79031664,0.21831892,Bronchiectasis,1
0.25685722,0.13174866,0.01735771,2.9869704,73.49197,5401.0693,-3.7396011,116.34272,13535.628,0.007901179,3.0314968,9.189973,266.8545995640802,165.8985644048161,27522.333671578916,759.720696003237,267.0116656313559,71295.22958323103,317.21230158730157,401.6995118677418,161362.49783478206,0.00964936755952381,0.009490965795576367,9.007843173280057e-05,-0.00018655589,0.06272951,0.0039349915,-0.00017377686,0.05502256,0.0030274822,-390.00604,48.62074,104.972115,42.776825,58.020046,12.510043,30.694666,21.153465,29.1544,13.671168,33.010937,9.460859,27.802456,9.669368,17.11721,8.815475,9.544542,6.4605865,7.240553,4.692749,7.8657484,5.0905013,8.545281,4.8584723,7.423258,3.836116,0.7137672,0.22310802,0.6666324,0.20136231,0.6648827,0.21202876,0.70106816,0.23340872,0.7060875,0.22738713,0.69332683,0.19038445,0.7027521,0.21023801,0.7055839,0.22140415,0.6997712,0.19539918,0.73305833,0.20467158,0.72747827,0.20412956,0.71882004,0.23109108,Bronchiectasis,1
0.24753405,0.14852682,0.022060217,4.110083,89.520515,8013.923,-2.7190845,113.71454,12930.996,-0.018807594,3.565399,12.7120695,256.0536273864048,161.82459384096754,26187.199171794113,748.1436768919959,238.62106090046677,56940.01070526428,278.5218253968254,296.9831893838913,88199.01477662825,0.00914946056547619,0.00939493201368578,8.826474754177793e-05,0.0002230517,0.079534054,0.0063256654,0.00014718955,0.061408076,0.0037709516,-378.4505,55.378925,107.47719,38.01052,58.348736,13.201156,30.508846,19.47258,28.917097,13.630576,34.32005,10.25026,28.855022,9.991517,16.387632,8.858069,7.853179,6.411679,6.485989,4.913986,8.295978,5.85494,8.795656,5.3913026,6.8570614,3.5411706,0.6714733,0.23679683,0.6513808,0.19504437,0.6935037,0.19062836,0.73109215,0.217657,0.7280905,0.21545534,0.72441643,0.18419673,0.733066,0.20801932,0.7251098,0.2127039,0.6992136,0.16959815,0.70350754,0.19763872,0.6921224,0.21451539,0.6965016,0.24340563,Bronchiectasis,1
0.2491886,0.1457339,0.021238368,4.451087,92.58207,8571.439,-2.6605017,113.497314,12881.64,-0.057382382,3.7111132,13.772361,259.42505956257,130.01022363120595,16902.658248636184,754.2124301799107,248.3776447065849,61691.454389990526,292.96875,297.7543986310561,88657.68190414186,0.007715618799603175,0.006875136689557039,4.726750450009331e-05,-0.00014443534,0.08333175,0.00694418,-0.00092091225,0.06829265,0.004663886,-375.42365,58.7182,111.90637,43.608696,59.233887,13.607514,28.98855,20.811281,28.324787,11.919144,33.900402,8.705915,28.155312,9.817769,15.716606,8.9705,7.2649937,7.138316,5.5511074,5.226369,7.084952,5.505427,7.975726,4.72622,6.734401,3.303442,0.7083682,0.22782911,0.67782503,0.20701341,0.67332906,0.20892377,0.6774905,0.21878794,0.6856142,0.19867036,0.7224836,0.1769825,0.76812196,0.21578716,0.76843923,0.21740867,0.72241247,0.18437959,0.7172361,0.19395246,0.7137901,0.1978442,0.7164209,0.22766905,Bronchiectasis,1
0.2592592,0.12695669,0.016118001,6.0615377,116.29088,13523.568,-3.7607415,111.81956,12503.613,-0.3827885,4.3747697,19.13861,283.2743570693483,254.02036032072564,64526.34345747129,751.8021097616682,409.913567615105,168029.13291494327,395.39930555555554,639.4412730965598,408885.1417393492,0.008920820932539682,0.010500329003548562,0.00011025690918276313,0.00026808365,0.10114926,0.010231173,0.0002057424,0.07258619,0.0052687554,-366.23947,77.669365,109.83659,52.811447,52.27008,22.293232,24.416464,20.115807,25.174232,13.280115,31.307722,13.25025,25.640862,13.144158,14.815732,9.502461,7.391172,6.253205,5.586154,5.437277,6.5549765,5.760013,7.637946,5.251496,6.7179637,4.0350823,0.6543504,0.27544704,0.6242755,0.26462546,0.61067635,0.27484953,0.61100626,0.28815058,0.6171133,0.26525733,0.62595963,0.26377794,0.6410253,0.28613234,0.6420734,0.26721868,0.66223246,0.27619845,0.6854311,0.28427324,0.7035911,0.3009677,0.7089919,0.31352422,Bronchiectasis,1
0.25312728,0.13878013,0.019259926,4.5087333,81.882286,6704.709,-4.589872,112.86145,12737.707,-0.33473864,4.1727514,17.411856,267.59201177362735,194.54810298954854,37848.96437683198,735.2493504222668,379.99095879339876,144393.12876472645,339.71974206349205,434.9846356252627,189211.63323004253,0.0078125,0.00807827772980102,6.525857107979911e-05,0.00025175768,0.08124517,0.006600777,0.000818323,0.07121184,0.005071126,-372.72638,69.52772,108.07395,54.320457,50.192265,21.526064,23.227371,21.302317,25.144846,13.790585,31.532015,13.404505,25.203264,13.343511,13.959315,9.590754,7.5489388,6.1463137,6.832007,4.9759727,7.4930835,6.3528647,7.6201954,5.3017898,6.2307796,3.7695816,0.69247985,0.31241047,0.6648604,0.2824845,0.6517146,0.27645245,0.636889,0.28294894,0.6370196,0.27427235,0.64997697,0.25920904,0.6682103,0.28124046,0.6734558,0.2919412,0.6624099,0.27747878,0.66750485,0.2792015,0.682627,0.28713337,0.7013644,0.31410334,Bronchiectasis,1
0.24640201,0.15039742,0.022619383,3.5457716,76.9391,5919.625,-2.8212347,115.10019,13248.054,-0.07117373,3.9190047,15.358598,279.45438636618235,184.03003869981927,33867.055143856975,787.8975124888253,304.59848386170466,92780.23637084915,356.7708333333333,519.8325578557437,270225.8882068452,0.008355034722222222,0.0068290754820316685,4.6636271939286064e-05,-4.8806516e-05,0.07966114,0.0063458974,-0.0007517257,0.051185917,0.0026199983,-381.85864,61.745945,108.48397,44.28213,58.674614,14.575908,31.961752,21.348045,29.70699,12.657851,32.978424,8.703617,26.77032,9.978672,16.246864,9.137903,9.347059,6.5969596,7.615728,5.2557096,8.083478,5.794546,8.412923,4.9519324,6.900436,3.0634139,0.63116175,0.21399109,0.6834264,0.19690585,0.73361355,0.20163803,0.74717635,0.21142411,0.7381565,0.18690298,0.7370792,0.19203287,0.74666387,0.22363125,0.7027405,0.17675166,0.6704911,0.18649875,0.65430003,0.22634132,0.63954884,0.24681346,0.63793963,0.24534689,Bronchiectasis,1
0.26654065,0.11085767,0.012289424,8.183004,157.46034,24793.762,0.39803925,102.19656,10444.138,0.17749363,2.7285063,7.4447465,374.81026499667234,213.40851225285382,45543.19310197647,974.2726510754277,301.9969491377465,91202.15728850666,494.171626984127,602.5054585338023,363012.82756302744,0.012455047123015874,0.017978501398744833,0.00032322651254467,-0.0010466744,0.058978744,0.0034784921,0.0016214477,0.14114493,0.019921893,-334.11472,44.375626,118.38851,32.18621,44.076015,22.027979,31.238117,15.014168,31.56262,8.934282,25.930712,11.319592,20.72431,9.316099,18.817217,6.543012,15.12609,7.3577085,11.173372,7.595739,8.716147,4.6876245,7.668697,4.8848896,5.8674235,4.773339,0.65802544,0.26244548,0.6211494,0.23702137,0.615283,0.24621841,0.6461707,0.2710989,0.62752366,0.25677702,0.6417378,0.24867664,0.6635889,0.26602688,0.6100991,0.24291274,0.6045364,0.23055425,0.63031137,0.2385842,0.61415637,0.21916215,0.65124786,0.24636029,COPD,1
0.2569626,0.13154297,0.017303552,4.61573,79.14352,6263.696,-1.4132916,107.69558,11598.338,0.11840302,3.0177557,9.10685,429.2772452369726,269.2147813405324,72476.59849223068,1028.2820664370297,352.3487937521034,124149.67245856229,651.9717261904761,776.8456001492041,603489.086471177,0.011866009424603174,0.009048799545579954,8.188077321608798e-05,0.00041766488,0.06222702,0.003872202,0.0003058323,0.08693917,0.00755842,-354.5587,48.1731,121.834946,31.88009,39.99814,23.361923,33.871128,15.872703,32.047096,8.701676,24.750532,11.025546,19.350826,8.947901,17.64672,8.069892,14.293404,8.316367,10.971003,7.9567127,8.613781,5.1034894,7.242787,5.662739,5.565601,5.1095505,0.6641963,0.2448514,0.6301374,0.23460189,0.62905025,0.25330794,0.6559308,0.26254132,0.6087346,0.23449866,0.5999926,0.26234096,0.58757013,0.27428496,0.5446796,0.24926381,0.562744,0.23453715,0.6160404,0.26758933,0.60291,0.247331,0.6539704,0.25360996,COPD,1
0.2625378,0.12003016,0.014407239,5.0901685,58.959084,3476.1733,1.262788,90.37785,8168.1562,0.19751208,2.8633986,8.199052,467.1092106705458,202.8019647391181,41128.6369020465,1169.9146799433893,293.5801917804416,86189.32900584089,638.578869047619,603.9960075666143,364811.1771564095,0.012451171875,0.018277344649448437,0.00033406132743472145,-0.0029200304,0.13226976,0.01749529,0.003921705,0.09275103,0.008602754,-287.53824,46.649055,121.46091,34.215744,43.819366,15.135713,34.151173,12.737334,20.031517,10.2672,19.120548,9.595161,12.226945,8.870799,14.131559,7.419898,8.971152,7.901027,10.361609,7.0956855,5.5826535,4.6610227,9.236014,4.3732333,4.860985,4.722775,0.6597438,0.28516614,0.6024509,0.24791259,0.5998668,0.27432585,0.6349396,0.31073827,0.63074005,0.31175554,0.62169147,0.26789418,0.67308676,0.26694205,0.6394257,0.2536299,0.6339509,0.2717475,0.6330996,0.28362146,0.6149091,0.28538817,0.6665262,0.29207897,COPD,1
0.2636415,0.117586054,0.01382648,5.5236735,64.75546,4193.27,-2.0490327,93.50407,8743.01,-0.29087725,3.1790094,10.106101,460.34105379092017,281.5938818878863,79295.11431668888,1076.7959216774514,495.02106418474636,245045.85398659878,727.4305555555555,772.9025916934277,597378.4162464174,0.011606367807539682,0.00885430401573456,7.839869960305316e-05,-0.01951593,0.12067903,0.014563427,-0.0041571776,0.09647076,0.009306607,-293.9116,89.89555,109.98394,50.258,38.626846,19.726648,29.556446,15.385387,17.498482,11.502886,16.180649,10.152249,10.491179,8.046365,12.845384,8.323531,7.770397,8.26812,8.895506,7.369347,4.6436853,4.880424,7.3659644,5.199537,3.4156837,4.6560183,0.55007064,0.33909425,0.49305454,0.30298337,0.5061753,0.322572,0.5559914,0.35491276,0.56334674,0.3616593,0.55274457,0.32337674,0.59872156,0.33944547,0.54952884,0.32021517,0.5407264,0.32856065,0.53448075,0.3228871,0.5089861,0.31636447,0.5628003,0.34164387,COPD,1
0.27036092,0.10118457,0.010238318,6.5104704,70.40111,4956.316,4.0724483,75.406395,5686.124,0.2290342,2.681446,7.1901536,602.5704972849126,208.58715519465343,43508.601312198436,1346.2631440914938,284.866080412783,81148.68376974216,975.5704365079365,708.439313980921,501886.26159375795,0.016566685267857144,0.018064539600710375,0.0003263275909856334,-0.0003841276,0.15137286,0.022913743,0.0017609487,0.09470038,0.008968162,-229.84625,44.55335,114.99353,29.556982,43.268795,15.383801,37.162724,9.530396,20.136803,7.1869054,19.04339,8.257324,9.372423,8.321226,12.861297,7.794518,6.3466177,7.8101835,8.932877,7.6916223,2.9080405,5.262918,6.605851,4.894578,1.1556817,5.149774,0.6338879,0.28682628,0.61267626,0.2706722,0.5927759,0.28007016,0.609519,0.2981142,0.5883998,0.28530085,0.5867597,0.26612878,0.6511142,0.2772358,0.6167429,0.2604879,0.6064273,0.2806855,0.58849424,0.28011334,0.5820338,0.2785931,0.63056207,0.2871969,COPD,1
0.26906994,0.10456916,0.010934709,8.806275,96.8008,9370.394,5.6498303,68.86981,4743.0513,-0.04516832,1.895643,3.5934622,677.064002406943,238.88135412188586,57064.30134710584,1412.7646708248283,297.8135654544887,88692.91976871503,1208.5813492063492,919.0037751591723,844567.9387568105,0.019256107390873016,0.009756610118538586,9.519144100516953e-05,-0.00031615305,0.14731152,0.021700686,-0.00021757704,0.11024761,0.012154536,-204.42265,29.138594,116.52628,26.125584,43.608795,15.187366,36.63289,10.019296,20.656454,8.140875,18.625158,8.699273,8.942313,8.664578,11.448187,7.9506035,5.9932265,7.474611,8.317722,7.658755,2.0920005,5.694818,4.6957045,5.491848,0.33169892,5.2622027,0.6205,0.30340752,0.55922234,0.27735266,0.5138639,0.29882458,0.52620476,0.31167048,0.5097754,0.30033976,0.5208682,0.274129,0.6136119,0.29179168,0.60798657,0.2698767,0.58567685,0.30616772,0.54453665,0.29806843,0.49789456,0.293126,0.58434635,0.31209925,COPD,1
0.2744054,0.08963818,0.008035003,5.7549825,87.57922,7670.1206,2.1141224,73.00038,5329.056,0.11676431,2.2735057,5.1688285,861.8518317066878,340.4157961106345,115882.9142416371,1557.2624839806917,323.38384806698747,104577.11319061242,1953.311011904762,1096.4688006879,1202243.830881962,0.022666325644841268,0.01934936636199886,0.0003743979786108531,-0.0028545056,0.099539265,0.009908065,0.0022328487,0.118864395,0.014128744,-231.93066,45.47563,99.4132,17.102139,16.718708,11.576548,27.661915,9.000915,16.92975,6.0138984,21.776354,6.4133306,16.651003,5.970898,18.542925,6.2694783,12.207028,4.664324,11.677042,4.2304826,3.5753784,5.1158743,9.30199,3.8763459,4.9589353,4.0587373,0.6865385,0.21649678,0.72207916,0.24107444,0.72099864,0.21573311,0.67889065,0.2219352,0.60531116,0.20204712,0.6065675,0.2203461,0.63497376,0.2355432,0.6377772,0.23187155,0.68483174,0.25194082,0.6819206,0.23162301,0.66897726,0.21702427,0.68053263,0.22503361,COPD,1
0.2624408,0.120242104,0.014458163,3.4803805,62.11665,3858.478,-3.2054548,86.354,7457.012,-0.23782393,3.3735914,11.38112,804.5554807322668,434.3660341004345,188673.85158013983,1432.3726577696118,552.0171592113893,304722.94406381226,1835.813492063492,1283.3794218345563,1647062.7403884002,0.018074156746031748,0.01393126814623364,0.0001940802321622641,0.0009806005,0.088635415,0.007856237,0.0048630196,0.08896257,0.007914338,-276.8713,91.11354,89.60261,32.65894,15.969457,12.629059,25.60533,11.637078,16.063648,7.3953767,19.673752,8.492553,15.068708,6.9397583,16.165054,7.4255857,10.895529,5.479763,10.610935,5.6298122,3.3356543,4.807339,7.8797574,4.9594502,4.3299627,4.2702365,0.5878314,0.28151488,0.6353935,0.3077333,0.6404513,0.29042295,0.59308845,0.27847394,0.5177645,0.26277342,0.5173305,0.27616078,0.56207746,0.2988265,0.5666156,0.2922434,0.6103509,0.30841386,0.5772273,0.29380146,0.5492667,0.27847594,0.5611791,0.28244466,COPD,1
0.2654283,0.11349515,0.012881149,9.884091,207.92856,43234.285,0.4613107,102.690346,10545.307,0.11308847,2.6430807,6.985876,353.75045416313714,206.5841301346926,42677.00282350761,967.9604570660633,325.9154473884005,106220.87884638122,377.41815476190476,521.7360706071007,272208.5273725376,0.012125651041666666,0.015322929120275594,0.00023479215682498981,-0.0005989853,0.061085608,0.0037314517,0.0011694197,0.15799624,0.02496281,-336.15207,49.281654,115.94416,34.413754,52.52888,12.455648,26.754583,6.9907675,28.348715,5.9564166,29.20522,5.248609,23.441675,6.640465,18.627821,6.1541886,15.8178005,4.6903987,12.418445,4.486397,8.070106,5.8846507,5.760149,5.873884,5.2315817,4.354111,0.62600595,0.24675758,0.6270967,0.24188657,0.64601636,0.26052278,0.666731,0.24138598,0.6627073,0.22875299,0.66613454,0.22629279,0.6742882,0.22628139,0.6705304,0.23658825,0.6584723,0.23873578,0.6519511,0.25755152,0.6269875,0.23129807,0.63098425,0.22365578,COPD,1
0.24863814,0.14667109,0.02151241,4.8656588,124.438255,15484.879,-4.4273396,107.01569,11452.359,-0.31388882,2.9131358,8.486361,350.6479207188489,244.64876176308195,59853.016632209234,928.8032810638329,435.17494291148915,189377.23093801783,423.4871031746032,622.6909832810852,387744.0606595647,0.00789000496031746,0.005691102209925129,3.238864436381469e-05,0.0004857503,0.04273122,0.0018259573,0.0043971026,0.10944456,0.011978112,-358.92133,56.362755,94.21284,41.740376,48.753574,19.077332,27.45064,11.089742,25.357704,9.495753,25.611818,9.404596,20.734686,9.183049,16.276474,7.8601036,13.768812,6.148703,10.94839,5.504128,7.4236646,6.086811,5.650453,5.812305,5.1769934,4.2025676,0.5465616,0.2982799,0.57104224,0.29644766,0.61341244,0.3166133,0.65989554,0.33843824,0.6245014,0.3174405,0.58500767,0.29614186,0.57565224,0.293824,0.5723195,0.3019287,0.5514882,0.28779042,0.5320569,0.29020545,0.5100469,0.2709616,0.53890777,0.29735762,COPD,1
0.24679889,0.14974526,0.02242364,12.417216,250.59763,62799.168,2.5228806,77.374695,5986.8438,0.088111974,1.9349631,3.7440825,742.1685304943812,326.12782858199563,106359.36057560754,1525.647608889735,370.9894084037917,137633.14114779534,1643.8492063492063,1154.5252839765512,1332928.631341136,0.014384920634920634,0.016292036736142178,0.0002654304610118063,0.0022092771,0.14377722,0.020671891,-0.00069210643,0.15493535,0.024004962,-250.92097,36.806053,93.83327,18.738697,31.96626,10.10906,30.240486,7.9876776,20.707838,5.5382996,25.933447,6.3143225,16.417046,4.482717,16.998308,4.7022886,11.895618,4.2557516,13.660399,4.481429,7.6648173,3.108205,8.76531,3.2456365,5.6356397,3.3365376,0.73386866,0.22389704,0.7030884,0.19440386,0.7568025,0.17223619,0.76342714,0.19275223,0.68515426,0.16875747,0.68573326,0.18682188,0.7263542,0.22993553,0.7192982,0.2236274,0.7111167,0.19534798,0.73394644,0.19779068,0.74758977,0.187555,0.77243805,0.22260074,COPD,1
